time,x1,x2,appliedInput,integratedCost
3.42,-0.020902832942435,-0.00654857331867553,0.0322452946474725,1.46299678849608
3.44,-0.0210274207325835,-0.00591345722908341,0.0312698291017429,1.46302652712691
3.46,-0.0211394998937909,-0.00529764069415147,0.0303152827363071,1.4630550099972
3.48,-0.0212394522558362,-0.00470070870575002,0.029381318565778,1.46308230869639
3.5,-0.0213276514155078,-0.0041222529616654,0.028467602986765,1.46310849077783
3.52,-0.0214044628700442,-0.00356187179779688,0.0275738057938765,1.46313361996109
3.54,-0.0214702441492157,-0.00301917012005234,0.0266996001938415,1.4631577563254
3.56,-0.0215253449460412,-0.0024937593359799,0.0258446628178089,1.46318095649466
3.58,-0.0215701072461357,-0.00198525728617127,0.0250086737318819,1.46320327381413
3.6,-0.0216048654556831,-0.00149328817547162,0.024191316445943,1.46322475851931
3.62,-0.0216299465280326,-0.00101748250402956,0.0233922779208254,1.46324545789718
3.64,-0.0216456700889136,-0.000557476998219818,0.0226112485738825,1.46326541644027
3.66,-0.0216523485602689,-0.000112914541470067,0.0218479222830096,1.46328467599356
3.68,-0.0216502872827036,0.000316555894977596,0.0211019963891681,1.46330327589481
3.7,-0.0216397846365483,0.00073127932134112,0.0203731716974621,1.46332125310834
3.72,-0.0216211321615374,0.00113159479858042,0.0196611524768165,1.46333864235264
3.74,-0.0215946146751015,0.00151783550765927,0.0189656464583046,1.46335547622204
3.76,-0.021560510389275,0.00189032881876065,0.0182863648321709,1.46337178530266
3.78,-0.0215190910262201,0.0022493963604299,0.0176230222435959,1.46338759828283
3.8,-0.021470621932369,0.00259535408862088,0.016975336787247,1.46340294205837
3.82,-0.0214153621911865,0.00292851235562146,0.0163430300006579,1.46341784183273
3.84,-0.0213535647345547,0.00324917597883518,0.0157258268564807,1.46343232121231
3.86,-0.0212854764527846,0.00355764430939711,0.0151234557536514,1.46344640229722
3.88,-0.0212113383032568,0.00385421130060234,0.0145356485075083,1.46346010576753
3.9,-0.0211313854176957,0.00413916557612686,0.0139621403389048,1.4634734509653
3.92,-0.0210458472080817,0.00441279049802087,0.0134026698623532,1.46348645597256
3.94,-0.0209549474712054,0.00467536423445561,0.0128569790732387,1.46349913768538
3.96,-0.0208589044918704,0.00492715982720546,0.0123248133341391,1.46351151188417
3.98,-0.0207579311447485,0.00516844525884784,0.0118059213602863,1.46352359330051
4,-0.0206522349948941,0.005399483519664,0.0113000552042059,1.46353539568051
4.02,-0.0205420183969237,0.00562053267422471,0.0108069702395663,1.46354693184486
4.04,-0.0204274785928674,0.00583184592764525,0.0103264251442729,1.4635582137459
4.06,-0.0203088078086977,0.00603367169149505,0.00985818188283894,1.46356925252158
4.08,-0.0201861933495448,0.00622625364934778,0.00940200568806392,1.46358005854663
4.1,-0.0200598176936036,0.00640983082195829,0.00895766504205154,1.46359064148101
4.12,-0.0199298585847424,0.00658463763205365,0.00852493165659605,1.46360101031578
4.14,-0.0197964891238177,0.00675090396872569,0.00810358045296705,1.46361117341647
4.16,-0.0196598778587074,0.00690885525141367,0.00769338954112049,1.46362113856407
4.18,-0.019520188873067,0.00705871249346542,0.00729414019836422,1.46363091299382
4.2,-0.0193775818738193,0.00720069236526682,0.00690561684750439,1.46364050343184
4.22,-0.0192322122773865,0.00733500725692898,0.00652760703449964,1.46364991612965
4.24,-0.0190842312946723,0.00746186534052401,0.00615990140564797,1.46365915689681
4.26,-0.018933786014804,0.00758147063185992,0.00580229368433177,1.46366823113168
4.28,-0.0187810194876441,0.00769402305178627,0.00545458064734465,1.46367714385041
4.3,-0.0186260708050807,0.00779971848702237,0.00511656210082417,1.46368589971425
4.32,-0.0184690751811052,0.00789874885050037,0.00478804085581274,1.46369450305522
4.34,-0.0183101640306892,0.00799130214121599,0.00446882270346958,1.46370295790033
4.36,-0.0181494650474687,0.00807756250358031,0.0041587163899548,1.46371126799431
4.38,-0.0179871022802466,0.00815771028626598,0.00385753359100713,1.46371943682093
4.4,-0.0178231962083231,0.00823192210054222,0.00356508888623529,1.46372746762309
4.42,-0.0176578638156648,0.00830037087809287,0.00328119973314327,1.46373536342159
4.44,-0.0174912186639226,0.00836322592831249,0.00300568644090836,1.4637431270328
4.46,-0.0173233709643088,0.00842065299507567,0.00273837214393112,1.46375076108516
4.48,-0.0171544276483445,0.00847281431297526,0.00247908277517495,1.4637582680346
4.5,-0.016984492437487,0.00851986866302536,0.00222764703931347,1.46376565017904
4.52,-0.0168136659116488,0.00856197142782556,0.0019838963857022,1.46377290967186
4.54,-0.0166420455766192,0.00859927464618295,0.00174766498119173,1.46378004853451
4.56,-0.016469725930398,0.00863192706718895,0.00151878968279803,1.46378706866823
4.58,-0.0162967985284539,0.00866007420374822,0.00129711001024567,1.46379397186505
4.6,-0.0161233520479173,0.00868385838555736,0.00108246811839922,1.46380075981788
4.62,-0.0159494723507196,0.0087034188115312,0.000874708769597114,1.46380743413005
4.64,-0.0157752425456888,0.00871889160167486,0.000673679305902624,1.46381399632404
4.66,-0.0156007430496139,0.00873040984840024,0.000479229621285212,1.46382044784964
4.68,-0.015426051647288,0.00873810366728542,0.000291212133745993,1.46382679009147
4.7,-0.0152512435505424,0.00874210024727621,0.000109481757399814,1.46383302437592
4.72,-0.0150763914562815,0.00874252390032896,-6.6104125473287e-05,1.46383915197763
4.74,-0.0149015656035309,0.00873949611049423,-0.000235685692395503,1.46384517412535
4.76,-0.0147268338295095,0.00873313558244098,-0.000399400708665672,1.46385109200742
4.78,-0.0145522616247366,0.00872355828942134,-0.000557384555329658,1.46385690677673
